# Region type :  patch inlet
# Faces          : 70
# Area           : 9.8000000000e-03
# Scale factor   : 1.0000000000e+00
# Time           	sum(phi)
3.95455          	-3.7435258477e-02
3.9596           	-3.7432973031e-02
3.96465          	-3.7430687704e-02
3.9697           	-3.7428403057e-02
3.97475          	-3.7426117751e-02
3.9798           	-3.7423833748e-02
3.98485          	-3.7421549229e-02
3.9899           	-3.7419265684e-02
3.99495          	-3.7416981769e-02
4                	-3.7414698941e-02
4.00505          	-3.7412416092e-02
4.0101           	-3.7410133023e-02
4.01515          	-3.7407851137e-02
4.0202           	-3.7405568934e-02
4.02525          	-3.7403286199e-02
4.0303           	-3.7401004862e-02
4.03535          	-3.7398723402e-02
4.0404           	-3.7396442943e-02
4.04545          	-3.7394160867e-02
4.05051          	-3.7391881248e-02
4.05556          	-3.7389601029e-02
4.06061          	-3.7387321706e-02
4.06566          	-3.7385040871e-02
4.07071          	-3.7382762269e-02
4.07576          	-3.7380481701e-02
4.08081          	-3.7378203899e-02
4.08586          	-3.7375924559e-02
4.09091          	-3.7373647263e-02
4.09596          	-3.7371367991e-02
4.10101          	-3.7369091350e-02
4.10606          	-3.7366812689e-02
4.11111          	-3.7364536638e-02
4.11616          	-3.7362259022e-02
4.12121          	-3.7359983383e-02
4.12626          	-3.7357706413e-02
4.13131          	-3.7355431033e-02
4.13636          	-3.7353154403e-02
4.14141          	-3.7350879668e-02
4.14646          	-3.7348603386e-02
4.15152          	-3.7346329375e-02
4.15657          	-3.7344054076e-02
4.16162          	-3.7341780513e-02
4.16667          	-3.7339505829e-02
4.17172          	-3.7337232649e-02
4.17677          	-3.7334958166e-02
4.18182          	-3.7332685631e-02
4.18687          	-3.7330411724e-02
4.19192          	-3.7328139767e-02
4.19697          	-3.7325866512e-02
4.20202          	-3.7323595158e-02
4.20707          	-3.7321321927e-02
4.21212          	-3.7319051354e-02
4.21717          	-3.7316779449e-02
4.22222          	-3.7314509200e-02
4.22727          	-3.7312237385e-02
4.23232          	-3.7309967695e-02
4.23737          	-3.7307696370e-02
4.24242          	-3.7305427350e-02
4.24747          	-3.7303156906e-02
4.25253          	-3.7300888297e-02
4.25758          	-3.7298618620e-02
4.26263          	-3.7296350346e-02
4.26768          	-3.7294080787e-02
4.27273          	-3.7291813176e-02
4.27778          	-3.7289544441e-02
4.28283          	-3.7287277354e-02
4.28788          	-3.7285009004e-02
4.29293          	-3.7282742536e-02
4.29798          	-3.7280474850e-02
4.30303          	-3.7278208943e-02
4.30808          	-3.7275941460e-02
4.31313          	-3.7273676127e-02
4.31818          	-3.7271409585e-02
4.32323          	-3.7269144829e-02
4.32828          	-3.7266878591e-02
4.33333          	-3.7264614424e-02
4.33838          	-3.7262349509e-02
4.34343          	-3.7260085525e-02
4.34848          	-3.7257820373e-02
4.35354          	-3.7255554007e-02
4.35859          	-3.7253294382e-02
4.36364          	-3.7251029043e-02
4.36869          	-3.7248767814e-02
4.37374          	-3.7246503927e-02
4.37879          	-3.7244242123e-02
4.38384          	-3.7241979175e-02
4.38889          	-3.7239717668e-02
4.39394          	-3.7237455470e-02
4.39899          	-3.7235194247e-02
4.40404          	-3.7232932804e-02
4.40909          	-3.7230672039e-02
4.41414          	-3.7228411299e-02
4.41919          	-3.7226151256e-02
4.42424          	-3.7223890883e-02
4.42929          	-3.7221631361e-02
4.43434          	-3.7219371417e-02
4.43939          	-3.7217112315e-02
4.44444          	-3.7214853349e-02
4.44949          	-3.7212593615e-02
4.45455          	-3.7210335787e-02
4.4596           	-3.7208077780e-02
4.46465          	-3.7205817204e-02
4.4697           	-3.7203563442e-02
4.47475          	-3.7201304042e-02
4.4798           	-3.7199048722e-02
4.48485          	-3.7196790836e-02
4.4899           	-3.7194534965e-02
4.49495          	-3.7192278180e-02
4.5              	-3.7190022687e-02
4.50505          	-3.7187766525e-02
4.5101           	-3.7185511518e-02
4.51515          	-3.7183255969e-02
4.5202           	-3.7181001404e-02
4.52525          	-3.7178746494e-02
4.5303           	-3.7176492583e-02
4.53535          	-3.7174238483e-02
4.5404           	-3.7171983540e-02
4.54545          	-3.7169730525e-02
4.55051          	-3.7167477695e-02
4.55556          	-3.7165224969e-02
4.56061          	-3.7162971159e-02
4.56566          	-3.7160719163e-02
4.57071          	-3.7158467605e-02
4.57576          	-3.7156215866e-02
4.58081          	-3.7153963938e-02
4.58586          	-3.7151712143e-02
4.59091          	-3.7149462006e-02
4.59596          	-3.7147210587e-02
4.60101          	-3.7144960450e-02
4.60606          	-3.7142709809e-02
4.61111          	-3.7140460446e-02
4.61616          	-3.7138210210e-02
4.62121          	-3.7135961223e-02
4.62626          	-3.7133711643e-02
4.63131          	-3.7131463291e-02
4.63636          	-3.7129214202e-02
4.64141          	-3.7126966183e-02
4.64646          	-3.7124717801e-02
4.65152          	-3.7122470338e-02
4.65657          	-3.7120222864e-02
4.66162          	-3.7117975563e-02
4.66667          	-3.7115728732e-02
4.67172          	-3.7113481385e-02
4.67677          	-3.7111232433e-02
4.68182          	-3.7108990161e-02
4.68687          	-3.7106742209e-02
4.69192          	-3.7104498545e-02
4.69697          	-3.7102252068e-02
4.70202          	-3.7100007815e-02
4.70707          	-3.7097762318e-02
4.71212          	-3.7095518409e-02
4.71717          	-3.7093273584e-02
4.72222          	-3.7091030266e-02
4.72727          	-3.7088785914e-02
4.73232          	-3.7086542960e-02
4.73737          	-3.7084299308e-02
4.74242          	-3.7082057046e-02
4.74747          	-3.7079813782e-02
4.75253          	-3.7077572250e-02
4.75758          	-3.7075329379e-02
4.76263          	-3.7073088064e-02
4.76768          	-3.7070845978e-02
4.77273          	-3.7068605375e-02
4.77778          	-3.7066363764e-02
4.78283          	-3.7064123483e-02
4.78788          	-3.7061882561e-02
4.79293          	-3.7059642947e-02
4.79798          	-3.7057402477e-02
4.80303          	-3.7055163136e-02
4.80808          	-3.7052923423e-02
4.81313          	-3.7050685210e-02
4.81818          	-3.7048445557e-02
4.82323          	-3.7046207776e-02
4.82828          	-3.7043968688e-02
4.83333          	-3.7041731476e-02
4.83838          	-3.7039493026e-02
4.84343          	-3.7037256106e-02
4.84848          	-3.7035018241e-02
4.85354          	-3.7032782113e-02
4.85859          	-3.7030544757e-02
4.86364          	-3.7028308926e-02
4.86869          	-3.7026072170e-02
4.87374          	-3.7023836848e-02
4.87879          	-3.7021600706e-02
4.88384          	-3.7019365937e-02
4.88889          	-3.7017130346e-02
4.89394          	-3.7014896055e-02
4.89899          	-3.7012661063e-02
4.90404          	-3.7010427513e-02
4.90909          	-3.7008192890e-02
4.91414          	-3.7005959927e-02
4.91919          	-3.7003725803e-02
4.92424          	-3.7001493382e-02
4.92929          	-3.6999259719e-02
4.93434          	-3.6997028147e-02
4.93939          	-3.6994794849e-02
4.94444          	-3.6992563507e-02
4.94949          	-3.6990330976e-02
4.95455          	-3.6988100062e-02
4.9596           	-3.6985868082e-02
4.96465          	-3.6983637989e-02
4.9697           	-3.6981406436e-02
4.97475          	-3.6979176875e-02
4.9798           	-3.6976945723e-02
4.98485          	-3.6974716767e-02
4.9899           	-3.6972486231e-02
4.99495          	-3.6970257588e-02
5                	-3.6968027755e-02
5.00505          	-3.6965799755e-02
5.0101           	-3.6963570364e-02
5.01515          	-3.6961342706e-02
5.0202           	-3.6959113988e-02
5.02525          	-3.6956887095e-02
5.0303           	-3.6954658758e-02
5.03535          	-3.6952432440e-02
5.0404           	-3.6950204597e-02
5.04545          	-3.6947978806e-02
5.05051          	-3.6945751459e-02
5.05556          	-3.6943526225e-02
5.06061          	-3.6941299467e-02
5.06566          	-3.6939074717e-02
5.07071          	-3.6936848480e-02
5.07576          	-3.6934624319e-02
5.08081          	-3.6932398620e-02
5.08586          	-3.6930175002e-02
5.09091          	-3.6927949759e-02
5.09596          	-3.6925726727e-02
5.10101          	-3.6923502006e-02
5.10606          	-3.6921279506e-02
5.11111          	-3.6919055297e-02
5.11616          	-3.6916833368e-02
5.12121          	-3.6914609670e-02
5.12626          	-3.6912388297e-02
5.13131          	-3.6910165140e-02
5.13636          	-3.6907944362e-02
5.14141          	-3.6905721646e-02
5.14646          	-3.6903501324e-02
5.15152          	-3.6901279248e-02
5.15657          	-3.6899059394e-02
5.16162          	-3.6896837943e-02
5.16667          	-3.6894618572e-02
5.17172          	-3.6892397670e-02
5.17677          	-3.6890178839e-02
5.18182          	-3.6887958486e-02
5.18687          	-3.6885739993e-02
5.19192          	-3.6883520314e-02
5.19697          	-3.6881302296e-02
5.20202          	-3.6879083233e-02
5.20707          	-3.6876865855e-02
5.21212          	-3.6874647242e-02
5.21717          	-3.6872430017e-02
5.22222          	-3.6870212170e-02
5.22727          	-3.6867995647e-02
5.23232          	-3.6865778729e-02
5.23737          	-3.6863561969e-02
5.24242          	-3.6861345339e-02
5.24747          	-3.6859129886e-02
5.25253          	-3.6856914094e-02
5.25758          	-3.6854698714e-02
5.26263          	-3.6852482809e-02
5.26768          	-3.6850268611e-02
5.27273          	-3.6848053422e-02
5.27778          	-3.6845839479e-02
5.28283          	-3.6843624918e-02
5.28788          	-3.6841411587e-02
5.29293          	-3.6839197713e-02
5.29798          	-3.6836983297e-02
5.30303          	-3.6834770786e-02
5.30808          	-3.6832558175e-02
5.31313          	-3.6830346024e-02
5.31818          	-3.6828133697e-02
5.32323          	-3.6825921296e-02
5.32828          	-3.6823710233e-02
5.33333          	-3.6821498538e-02
5.33838          	-3.6819287018e-02
5.34343          	-3.6817075817e-02
5.34848          	-3.6814865620e-02
5.35354          	-3.6812654951e-02
5.35859          	-3.6810444952e-02
5.36364          	-3.6808235175e-02
5.36869          	-3.6806024174e-02
5.37374          	-3.6803815729e-02
5.37879          	-3.6801606738e-02
5.38384          	-3.6799398406e-02
5.38889          	-3.6797188822e-02
5.39394          	-3.6794980992e-02
5.39899          	-3.6792773327e-02
5.40404          	-3.6790565758e-02
5.40909          	-3.6788357213e-02
5.41414          	-3.6786150689e-02
5.41919          	-3.6783942651e-02
5.42424          	-3.6781736929e-02
5.42929          	-3.6779530236e-02
5.43434          	-3.6777324524e-02
5.43939          	-3.6775118592e-02
5.44444          	-3.6772912498e-02
5.44949          	-3.6770707478e-02
5.45455          	-3.6768502350e-02
5.4596           	-3.6766297378e-02
5.46465          	-3.6764092303e-02
5.4697           	-3.6761888860e-02
5.47475          	-3.6759684624e-02
5.4798           	-3.6757481377e-02
5.48485          	-3.6755276925e-02
5.4899           	-3.6753074417e-02
5.49495          	-3.6750870978e-02
5.5              	-3.6748668912e-02
5.50505          	-3.6746465260e-02
5.5101           	-3.6744263838e-02
5.51515          	-3.6742061176e-02
5.5202           	-3.6739859644e-02
5.52525          	-3.6737658341e-02
5.5303           	-3.6735457525e-02
5.53535          	-3.6733256067e-02
5.5404           	-3.6731055488e-02
5.54545          	-3.6728855265e-02
5.55051          	-3.6726654610e-02
5.55556          	-3.6724455470e-02
5.56061          	-3.6722256330e-02
5.56566          	-3.6720056337e-02
5.57071          	-3.6717857588e-02
5.57576          	-3.6715658651e-02
5.58081          	-3.6713459536e-02
5.58586          	-3.6711261888e-02
5.59091          	-3.6709063725e-02
5.59596          	-3.6706865856e-02
5.60101          	-3.6704668934e-02
5.60606          	-3.6702471363e-02
5.61111          	-3.6700274878e-02
5.61616          	-3.6698078069e-02
5.62121          	-3.6695881965e-02
5.62626          	-3.6693685022e-02
5.63131          	-3.6691489683e-02
5.63636          	-3.6689293655e-02
5.64141          	-3.6687098015e-02
5.64646          	-3.6684903227e-02
5.65152          	-3.6682707501e-02
5.65657          	-3.6680513788e-02
5.66162          	-3.6678319610e-02
5.66667          	-3.6676125310e-02
5.67172          	-3.6673931587e-02
5.67677          	-3.6671738176e-02
5.68182          	-3.6669544818e-02
5.68687          	-3.6667351563e-02
5.69192          	-3.6665158824e-02
5.69697          	-3.6662966642e-02
5.70202          	-3.6660773250e-02
5.70707          	-3.6658582255e-02
5.71212          	-3.6656390553e-02
5.71717          	-3.6654199626e-02
5.72222          	-3.6652007661e-02
5.72727          	-3.6649817358e-02
5.73232          	-3.6647626271e-02
5.73737          	-3.6645436508e-02
5.74242          	-3.6643245578e-02
5.74747          	-3.6641056348e-02
5.75253          	-3.6638866710e-02
5.75758          	-3.6636677364e-02
5.76263          	-3.6634489087e-02
5.76768          	-3.6632299546e-02
5.77273          	-3.6630111822e-02
5.77778          	-3.6627922832e-02
5.78283          	-3.6625735440e-02
5.78788          	-3.6623546839e-02
5.79293          	-3.6621360306e-02
5.79798          	-3.6619172197e-02
5.80303          	-3.6616986069e-02
5.80808          	-3.6614798452e-02
5.81313          	-3.6612612756e-02
5.81818          	-3.6610425708e-02
5.82323          	-3.6608240825e-02
5.82828          	-3.6606054126e-02
5.83333          	-3.6603869589e-02
5.83838          	-3.6601683612e-02
5.84343          	-3.6599499572e-02
5.84848          	-3.6597314106e-02
5.85354          	-3.6595130557e-02
5.85859          	-3.6592945615e-02
5.86364          	-3.6590762683e-02
5.86869          	-3.6588578205e-02
5.87374          	-3.6586395683e-02
5.87879          	-3.6584211809e-02
5.88384          	-3.6582029785e-02
5.88889          	-3.6579846498e-02
5.89394          	-3.6577664927e-02
5.89899          	-3.6575482205e-02
5.90404          	-3.6573301139e-02
5.90909          	-3.6571119007e-02
5.91414          	-3.6568938476e-02
5.91919          	-3.6566756726e-02
5.92424          	-3.6564576776e-02
5.92929          	-3.6562395588e-02
5.93434          	-3.6560216122e-02
5.93939          	-3.6558035411e-02
5.94444          	-3.6555856598e-02
5.94949          	-3.6553676147e-02
5.95455          	-3.6551497954e-02
5.9596           	-3.6549318065e-02
5.96465          	-3.6547140400e-02
5.9697           	-3.6544961308e-02
5.97475          	-3.6542783754e-02
5.9798           	-3.6540605226e-02
5.98485          	-3.6538428162e-02
5.9899           	-3.6536250297e-02
5.99495          	-3.6534073824e-02
6                	-3.6531896386e-02
6.00505          	-3.6529720117e-02
6.0101           	-3.6527543606e-02
6.01515          	-3.6525367502e-02
6.0202           	-3.6523191517e-02
6.02525          	-3.6521016692e-02
6.0303           	-3.6518840889e-02
6.03535          	-3.6516666524e-02
6.0404           	-3.6514491016e-02
6.04545          	-3.6512317306e-02
6.05051          	-3.6510142509e-02
6.05556          	-3.6507969154e-02
6.06061          	-3.6505794729e-02
6.06566          	-3.6503621980e-02
6.07071          	-3.6501448097e-02
6.07576          	-3.6499275981e-02
6.08081          	-3.6497102445e-02
6.08586          	-3.6494930874e-02
6.09091          	-3.6492757891e-02
6.09596          	-3.6490586730e-02
6.10101          	-3.6488414384e-02
6.10606          	-3.6486243462e-02
6.11111          	-3.6484071876e-02
6.11616          	-3.6481901689e-02
6.12121          	-3.6479730367e-02
6.12626          	-3.6477560782e-02
6.13131          	-3.6475389960e-02
6.13636          	-3.6473220873e-02
6.14141          	-3.6471050688e-02
6.14646          	-3.6468881922e-02
6.15152          	-3.6466712317e-02
6.15657          	-3.6464544242e-02
6.16162          	-3.6462375044e-02
6.16667          	-3.6460206779e-02
6.17172          	-3.6458038744e-02
6.17677          	-3.6455871300e-02
6.18182          	-3.6453703494e-02
6.18687          	-3.6451536760e-02
6.19192          	-3.6449369113e-02
6.19697          	-3.6447202995e-02
6.20202          	-3.6445035922e-02
6.20707          	-3.6442870296e-02
6.21212          	-3.6440703771e-02
6.21717          	-3.6438538656e-02
6.22222          	-3.6436372615e-02
6.22727          	-3.6434208040e-02
6.23232          	-3.6432042517e-02
