# Field minima and maxima
# Time           	min(p)           	max(p)           
5.590685278      	1.0000000000e+05	1.0939568209e+05
5.591685278      	1.0000000000e+05	1.0939567819e+05
5.592685278      	1.0000000000e+05	1.0939567429e+05
5.593685278      	1.0000000000e+05	1.0939567038e+05
5.594685278      	1.0000000000e+05	1.0939566645e+05
5.595685278      	1.0000000000e+05	1.0939566252e+05
5.596685278      	1.0000000000e+05	1.0939565858e+05
5.597685278      	1.0000000000e+05	1.0939565463e+05
5.598685278      	1.0000000000e+05	1.0939565067e+05
5.599685278      	1.0000000000e+05	1.0939564671e+05
5.600685278      	1.0000000000e+05	1.0939564274e+05
5.601685278      	1.0000000000e+05	1.0939563877e+05
5.602685278      	1.0000000000e+05	1.0939563479e+05
5.603685278      	1.0000000000e+05	1.0939563081e+05
5.604685278      	1.0000000000e+05	1.0939562681e+05
5.605685278      	1.0000000000e+05	1.0939562281e+05
5.606685278      	1.0000000000e+05	1.0939561881e+05
5.607685278      	1.0000000000e+05	1.0939561479e+05
5.608685278      	1.0000000000e+05	1.0939561076e+05
5.609685278      	1.0000000000e+05	1.0939560674e+05
5.610685278      	1.0000000000e+05	1.0939560270e+05
5.611685278      	1.0000000000e+05	1.0939559865e+05
5.612685278      	1.0000000000e+05	1.0939559460e+05
5.613685278      	1.0000000000e+05	1.0939559054e+05
5.614685278      	1.0000000000e+05	1.0939558646e+05
5.615685278      	1.0000000000e+05	1.0939558238e+05
5.616685278      	1.0000000000e+05	1.0939557830e+05
5.617685278      	1.0000000000e+05	1.0939557421e+05
5.618685278      	1.0000000000e+05	1.0939557011e+05
5.619685278      	1.0000000000e+05	1.0939556600e+05
5.620685278      	1.0000000000e+05	1.0939556189e+05
5.621685278      	1.0000000000e+05	1.0939555778e+05
5.622685278      	1.0000000000e+05	1.0939555365e+05
5.623685278      	1.0000000000e+05	1.0939554952e+05
5.624685278      	1.0000000000e+05	1.0939554539e+05
5.625685278      	1.0000000000e+05	1.0939554125e+05
5.626685278      	1.0000000000e+05	1.0939553710e+05
5.627685278      	1.0000000000e+05	1.0939553295e+05
5.628685278      	1.0000000000e+05	1.0939552879e+05
5.629685278      	1.0000000000e+05	1.0939552463e+05
5.630685278      	1.0000000000e+05	1.0939552046e+05
5.631685278      	1.0000000000e+05	1.0939551628e+05
5.632685278      	1.0000000000e+05	1.0939551209e+05
5.633685278      	1.0000000000e+05	1.0939550788e+05
5.634685278      	1.0000000000e+05	1.0939550368e+05
5.635685278      	1.0000000000e+05	1.0939549947e+05
5.636685278      	1.0000000000e+05	1.0939549526e+05
5.637685278      	1.0000000000e+05	1.0939549104e+05
5.638685278      	1.0000000000e+05	1.0939548681e+05
5.639685278      	1.0000000000e+05	1.0939548259e+05
5.640685278      	1.0000000000e+05	1.0939547836e+05
5.641685278      	1.0000000000e+05	1.0939547412e+05
5.642685278      	1.0000000000e+05	1.0939546988e+05
5.643685278      	1.0000000000e+05	1.0939546563e+05
5.644685278      	1.0000000000e+05	1.0939546138e+05
5.645685278      	1.0000000000e+05	1.0939545712e+05
5.646685278      	1.0000000000e+05	1.0939545285e+05
5.647685278      	1.0000000000e+05	1.0939544857e+05
5.648685278      	1.0000000000e+05	1.0939544429e+05
5.649685278      	1.0000000000e+05	1.0939544001e+05
5.650685278      	1.0000000000e+05	1.0939543572e+05
5.651685278      	1.0000000000e+05	1.0939543143e+05
5.652685278      	1.0000000000e+05	1.0939542712e+05
5.653685278      	1.0000000000e+05	1.0939542282e+05
5.654685278      	1.0000000000e+05	1.0939541850e+05
5.655685278      	1.0000000000e+05	1.0939541418e+05
5.656685278      	1.0000000000e+05	1.0939540985e+05
5.657685278      	1.0000000000e+05	1.0939540552e+05
5.658685278      	1.0000000000e+05	1.0939540119e+05
5.659685278      	1.0000000000e+05	1.0939539685e+05
5.660685278      	1.0000000000e+05	1.0939539251e+05
5.661685278      	1.0000000000e+05	1.0939538816e+05
5.662685278      	1.0000000000e+05	1.0939538381e+05
5.663685278      	1.0000000000e+05	1.0939537945e+05
5.664685278      	1.0000000000e+05	1.0939537509e+05
5.665685278      	1.0000000000e+05	1.0939537072e+05
5.666685278      	1.0000000000e+05	1.0939536635e+05
5.667685278      	1.0000000000e+05	1.0939536197e+05
5.668685278      	1.0000000000e+05	1.0939535759e+05
5.669685278      	1.0000000000e+05	1.0939535320e+05
5.670685278      	1.0000000000e+05	1.0939534881e+05
5.671685278      	1.0000000000e+05	1.0939534442e+05
5.672685278      	1.0000000000e+05	1.0939534003e+05
5.673685278      	1.0000000000e+05	1.0939533563e+05
5.674685278      	1.0000000000e+05	1.0939533123e+05
5.675685278      	1.0000000000e+05	1.0939532682e+05
5.676685278      	1.0000000000e+05	1.0939532241e+05
5.677685278      	1.0000000000e+05	1.0939531799e+05
5.678685278      	1.0000000000e+05	1.0939531357e+05
5.679685278      	1.0000000000e+05	1.0939530915e+05
5.680685278      	1.0000000000e+05	1.0939530473e+05
5.681685278      	1.0000000000e+05	1.0939530031e+05
5.682685278      	1.0000000000e+05	1.0939529588e+05
5.683685278      	1.0000000000e+05	1.0939529144e+05
5.684685278      	1.0000000000e+05	1.0939528701e+05
5.685685278      	1.0000000000e+05	1.0939528257e+05
5.686685278      	1.0000000000e+05	1.0939527812e+05
5.687685278      	1.0000000000e+05	1.0939527367e+05
5.688685278      	1.0000000000e+05	1.0939526923e+05
5.689685278      	1.0000000000e+05	1.0939526478e+05
5.690685278      	1.0000000000e+05	1.0939526032e+05
5.691685278      	1.0000000000e+05	1.0939525586e+05
5.692685278      	1.0000000000e+05	1.0939525139e+05
5.693685278      	1.0000000000e+05	1.0939524692e+05
5.694685278      	1.0000000000e+05	1.0939524244e+05
5.695685278      	1.0000000000e+05	1.0939523796e+05
5.696685278      	1.0000000000e+05	1.0939523347e+05
5.697685278      	1.0000000000e+05	1.0939522898e+05
5.698685278      	1.0000000000e+05	1.0939522448e+05
5.699685278      	1.0000000000e+05	1.0939521997e+05
5.700685278      	1.0000000000e+05	1.0939521546e+05
5.701685278      	1.0000000000e+05	1.0939521095e+05
5.702685278      	1.0000000000e+05	1.0939520644e+05
5.703685278      	1.0000000000e+05	1.0939520192e+05
5.704685278      	1.0000000000e+05	1.0939519740e+05
5.705685278      	1.0000000000e+05	1.0939519288e+05
5.706685278      	1.0000000000e+05	1.0939518835e+05
5.707685278      	1.0000000000e+05	1.0939518382e+05
5.708685278      	1.0000000000e+05	1.0939517929e+05
5.709685278      	1.0000000000e+05	1.0939517475e+05
5.710685278      	1.0000000000e+05	1.0939517022e+05
5.711685278      	1.0000000000e+05	1.0939516568e+05
5.712685278      	1.0000000000e+05	1.0939516113e+05
5.713685278      	1.0000000000e+05	1.0939515657e+05
5.714685278      	1.0000000000e+05	1.0939515200e+05
5.715685278      	1.0000000000e+05	1.0939514742e+05
5.716685278      	1.0000000000e+05	1.0939514284e+05
5.717685278      	1.0000000000e+05	1.0939513826e+05
5.718685278      	1.0000000000e+05	1.0939513367e+05
5.719685278      	1.0000000000e+05	1.0939512908e+05
5.720685278      	1.0000000000e+05	1.0939512448e+05
5.721685278      	1.0000000000e+05	1.0939511989e+05
5.722685278      	1.0000000000e+05	1.0939511529e+05
5.723685278      	1.0000000000e+05	1.0939511069e+05
5.724685278      	1.0000000000e+05	1.0939510609e+05
5.725685278      	1.0000000000e+05	1.0939510148e+05
5.726685278      	1.0000000000e+05	1.0939509687e+05
5.727685278      	1.0000000000e+05	1.0939509226e+05
5.728685278      	1.0000000000e+05	1.0939508765e+05
5.729685278      	1.0000000000e+05	1.0939508303e+05
5.730685278      	1.0000000000e+05	1.0939507841e+05
5.731685278      	1.0000000000e+05	1.0939507379e+05
5.732685278      	1.0000000000e+05	1.0939506916e+05
5.733685278      	1.0000000000e+05	1.0939506453e+05
5.734685278      	1.0000000000e+05	1.0939505989e+05
5.735685278      	1.0000000000e+05	1.0939505525e+05
5.736685278      	1.0000000000e+05	1.0939505061e+05
5.737685278      	1.0000000000e+05	1.0939504596e+05
5.738685278      	1.0000000000e+05	1.0939504131e+05
5.739685278      	1.0000000000e+05	1.0939503666e+05
5.740685278      	1.0000000000e+05	1.0939503201e+05
5.741685278      	1.0000000000e+05	1.0939502735e+05
5.742685278      	1.0000000000e+05	1.0939502269e+05
5.743685278      	1.0000000000e+05	1.0939501803e+05
5.744685278      	1.0000000000e+05	1.0939501338e+05
5.745685278      	1.0000000000e+05	1.0939500872e+05
5.746685278      	1.0000000000e+05	1.0939500406e+05
5.747685278      	1.0000000000e+05	1.0939499940e+05
5.748685278      	1.0000000000e+05	1.0939499474e+05
5.749685278      	1.0000000000e+05	1.0939499007e+05
5.750685278      	1.0000000000e+05	1.0939498541e+05
5.751685278      	1.0000000000e+05	1.0939498075e+05
5.752685278      	1.0000000000e+05	1.0939497608e+05
5.753685278      	1.0000000000e+05	1.0939497144e+05
5.754685278      	1.0000000000e+05	1.0939496678e+05
5.755685278      	1.0000000000e+05	1.0939496212e+05
5.756685278      	1.0000000000e+05	1.0939495745e+05
5.757685278      	1.0000000000e+05	1.0939495279e+05
5.758685278      	1.0000000000e+05	1.0939494812e+05
5.759685278      	1.0000000000e+05	1.0939494344e+05
5.760685278      	1.0000000000e+05	1.0939493877e+05
5.761685278      	1.0000000000e+05	1.0939493410e+05
5.762685278      	1.0000000000e+05	1.0939492943e+05
5.763685278      	1.0000000000e+05	1.0939492475e+05
5.764685278      	1.0000000000e+05	1.0939492008e+05
5.765685278      	1.0000000000e+05	1.0939491542e+05
5.766685278      	1.0000000000e+05	1.0939491076e+05
5.767685278      	1.0000000000e+05	1.0939490610e+05
5.768685278      	1.0000000000e+05	1.0939490144e+05
5.769685278      	1.0000000000e+05	1.0939489677e+05
5.770685278      	1.0000000000e+05	1.0939489212e+05
5.771685278      	1.0000000000e+05	1.0939488747e+05
5.772685278      	1.0000000000e+05	1.0939488282e+05
5.773685278      	1.0000000000e+05	1.0939487818e+05
5.774685278      	1.0000000000e+05	1.0939487353e+05
5.775685278      	1.0000000000e+05	1.0939486889e+05
5.776685278      	1.0000000000e+05	1.0939486425e+05
5.777685278      	1.0000000000e+05	1.0939485961e+05
5.778685278      	1.0000000000e+05	1.0939485497e+05
5.779685278      	1.0000000000e+05	1.0939485033e+05
5.780685278      	1.0000000000e+05	1.0939484569e+05
5.781685278      	1.0000000000e+05	1.0939484105e+05
5.782685278      	1.0000000000e+05	1.0939483641e+05
5.783685278      	1.0000000000e+05	1.0939483177e+05
5.784685278      	1.0000000000e+05	1.0939482713e+05
5.785685278      	1.0000000000e+05	1.0939482250e+05
5.786685278      	1.0000000000e+05	1.0939481789e+05
5.787685278      	1.0000000000e+05	1.0939481326e+05
5.788685278      	1.0000000000e+05	1.0939480864e+05
5.789685278      	1.0000000000e+05	1.0939480402e+05
5.790685278      	1.0000000000e+05	1.0939479940e+05
5.791685278      	1.0000000000e+05	1.0939479478e+05
5.792685278      	1.0000000000e+05	1.0939479016e+05
5.793685278      	1.0000000000e+05	1.0939478554e+05
5.794685278      	1.0000000000e+05	1.0939478092e+05
5.795685278      	1.0000000000e+05	1.0939477630e+05
5.796685278      	1.0000000000e+05	1.0939477168e+05
5.797685278      	1.0000000000e+05	1.0939476706e+05
5.798685278      	1.0000000000e+05	1.0939476243e+05
5.799685278      	1.0000000000e+05	1.0939475781e+05
5.800685278      	1.0000000000e+05	1.0939475318e+05
5.801685278      	1.0000000000e+05	1.0939474856e+05
5.802685278      	1.0000000000e+05	1.0939474392e+05
5.803685278      	1.0000000000e+05	1.0939473929e+05
5.804685278      	1.0000000000e+05	1.0939473465e+05
5.805685278      	1.0000000000e+05	1.0939473001e+05
5.806685278      	1.0000000000e+05	1.0939472537e+05
5.807685278      	1.0000000000e+05	1.0939472073e+05
5.808685278      	1.0000000000e+05	1.0939471608e+05
5.809685278      	1.0000000000e+05	1.0939471143e+05
5.810685278      	1.0000000000e+05	1.0939470678e+05
5.811685278      	1.0000000000e+05	1.0939470213e+05
5.812685278      	1.0000000000e+05	1.0939469748e+05
5.813685278      	1.0000000000e+05	1.0939469284e+05
5.814685278      	1.0000000000e+05	1.0939468819e+05
5.815685278      	1.0000000000e+05	1.0939468354e+05
5.816685278      	1.0000000000e+05	1.0939467889e+05
5.817685278      	1.0000000000e+05	1.0939467425e+05
5.818685278      	1.0000000000e+05	1.0939466961e+05
5.819685278      	1.0000000000e+05	1.0939466496e+05
5.820685278      	1.0000000000e+05	1.0939466031e+05
5.821685278      	1.0000000000e+05	1.0939465566e+05
5.822685278      	1.0000000000e+05	1.0939465101e+05
5.823685278      	1.0000000000e+05	1.0939464635e+05
5.824685278      	1.0000000000e+05	1.0939464168e+05
5.825685278      	1.0000000000e+05	1.0939463702e+05
5.826685278      	1.0000000000e+05	1.0939463235e+05
5.827685278      	1.0000000000e+05	1.0939462768e+05
5.828685278      	1.0000000000e+05	1.0939462301e+05
5.829685278      	1.0000000000e+05	1.0939461834e+05
5.830685278      	1.0000000000e+05	1.0939461366e+05
5.831685278      	1.0000000000e+05	1.0939460899e+05
5.832685278      	1.0000000000e+05	1.0939460433e+05
5.833685278      	1.0000000000e+05	1.0939459966e+05
5.834685278      	1.0000000000e+05	1.0939459500e+05
5.835685278      	1.0000000000e+05	1.0939459034e+05
5.836685278      	1.0000000000e+05	1.0939458569e+05
5.837685278      	1.0000000000e+05	1.0939458103e+05
5.838685278      	1.0000000000e+05	1.0939457638e+05
5.839685278      	1.0000000000e+05	1.0939457174e+05
5.840685278      	1.0000000000e+05	1.0939456710e+05
5.841685278      	1.0000000000e+05	1.0939456248e+05
5.842685278      	1.0000000000e+05	1.0939455786e+05
5.843685278      	1.0000000000e+05	1.0939455324e+05
5.844685278      	1.0000000000e+05	1.0939454864e+05
5.845685278      	1.0000000000e+05	1.0939454404e+05
5.846685278      	1.0000000000e+05	1.0939453944e+05
5.847685278      	1.0000000000e+05	1.0939453485e+05
5.848685278      	1.0000000000e+05	1.0939453027e+05
5.849685278      	1.0000000000e+05	1.0939452570e+05
5.850685278      	1.0000000000e+05	1.0939452113e+05
5.851685278      	1.0000000000e+05	1.0939451657e+05
5.852685278      	1.0000000000e+05	1.0939451202e+05
5.853685278      	1.0000000000e+05	1.0939450750e+05
5.854685278      	1.0000000000e+05	1.0939450298e+05
5.855685278      	1.0000000000e+05	1.0939449847e+05
5.856685278      	1.0000000000e+05	1.0939449398e+05
5.857685278      	1.0000000000e+05	1.0939448948e+05
5.858685278      	1.0000000000e+05	1.0939448499e+05
5.859685278      	1.0000000000e+05	1.0939448051e+05
5.860685278      	1.0000000000e+05	1.0939447603e+05
5.861685278      	1.0000000000e+05	1.0939447155e+05
5.862685278      	1.0000000000e+05	1.0939446707e+05
5.863685278      	1.0000000000e+05	1.0939446259e+05
5.864685278      	1.0000000000e+05	1.0939445812e+05
5.865685278      	1.0000000000e+05	1.0939445366e+05
5.866685278      	1.0000000000e+05	1.0939444920e+05
5.867685278      	1.0000000000e+05	1.0939444475e+05
5.868685278      	1.0000000000e+05	1.0939444032e+05
5.869685278      	1.0000000000e+05	1.0939443588e+05
5.870685278      	1.0000000000e+05	1.0939443146e+05
5.871685278      	1.0000000000e+05	1.0939442704e+05
5.872685278      	1.0000000000e+05	1.0939442262e+05
5.873685278      	1.0000000000e+05	1.0939441821e+05
5.874685278      	1.0000000000e+05	1.0939441381e+05
5.875685278      	1.0000000000e+05	1.0939440942e+05
5.876685278      	1.0000000000e+05	1.0939440502e+05
5.877685278      	1.0000000000e+05	1.0939440063e+05
5.878685278      	1.0000000000e+05	1.0939439624e+05
5.879685278      	1.0000000000e+05	1.0939439186e+05
5.880685278      	1.0000000000e+05	1.0939438751e+05
5.881685278      	1.0000000000e+05	1.0939438316e+05
5.882685278      	1.0000000000e+05	1.0939437883e+05
5.883685278      	1.0000000000e+05	1.0939437451e+05
5.884685278      	1.0000000000e+05	1.0939437020e+05
5.885685278      	1.0000000000e+05	1.0939436589e+05
5.886685278      	1.0000000000e+05	1.0939436157e+05
5.887685278      	1.0000000000e+05	1.0939435725e+05
5.888685278      	1.0000000000e+05	1.0939435291e+05
5.889685278      	1.0000000000e+05	1.0939434854e+05
5.890685278      	1.0000000000e+05	1.0939434414e+05
5.891685278      	1.0000000000e+05	1.0939433972e+05
5.892685278      	1.0000000000e+05	1.0939433528e+05
5.893685278      	1.0000000000e+05	1.0939433083e+05
5.894685278      	1.0000000000e+05	1.0939432636e+05
5.895685278      	1.0000000000e+05	1.0939432189e+05
5.896685278      	1.0000000000e+05	1.0939431742e+05
5.897685278      	1.0000000000e+05	1.0939431295e+05
5.898685278      	1.0000000000e+05	1.0939430849e+05
5.899685278      	1.0000000000e+05	1.0939430402e+05
5.900685278      	1.0000000000e+05	1.0939429957e+05
5.901685278      	1.0000000000e+05	1.0939429512e+05
5.902685278      	1.0000000000e+05	1.0939429067e+05
5.903685278      	1.0000000000e+05	1.0939428623e+05
5.904685278      	1.0000000000e+05	1.0939428178e+05
5.905685278      	1.0000000000e+05	1.0939427733e+05
5.906685278      	1.0000000000e+05	1.0939427288e+05
5.907685278      	1.0000000000e+05	1.0939426842e+05
5.908685278      	1.0000000000e+05	1.0939426395e+05
5.909685278      	1.0000000000e+05	1.0939425948e+05
5.910685278      	1.0000000000e+05	1.0939425501e+05
5.911685278      	1.0000000000e+05	1.0939425055e+05
5.912685278      	1.0000000000e+05	1.0939424608e+05
5.913685278      	1.0000000000e+05	1.0939424163e+05
5.914685278      	1.0000000000e+05	1.0939423719e+05
5.915685278      	1.0000000000e+05	1.0939423276e+05
5.916685278      	1.0000000000e+05	1.0939422835e+05
5.917685278      	1.0000000000e+05	1.0939422394e+05
5.918685278      	1.0000000000e+05	1.0939421956e+05
5.919685278      	1.0000000000e+05	1.0939421519e+05
5.920685278      	1.0000000000e+05	1.0939421083e+05
5.921685278      	1.0000000000e+05	1.0939420649e+05
5.922685278      	1.0000000000e+05	1.0939420218e+05
5.923685278      	1.0000000000e+05	1.0939419786e+05
5.924685278      	1.0000000000e+05	1.0939419356e+05
5.925685278      	1.0000000000e+05	1.0939418927e+05
5.926685278      	1.0000000000e+05	1.0939418499e+05
5.927685278      	1.0000000000e+05	1.0939418073e+05
5.928685278      	1.0000000000e+05	1.0939417649e+05
5.929685278      	1.0000000000e+05	1.0939417227e+05
5.930685278      	1.0000000000e+05	1.0939416806e+05
5.931685278      	1.0000000000e+05	1.0939416389e+05
5.932685278      	1.0000000000e+05	1.0939415973e+05
5.933685278      	1.0000000000e+05	1.0939415561e+05
5.934685278      	1.0000000000e+05	1.0939415151e+05
5.935685278      	1.0000000000e+05	1.0939414745e+05
5.936685278      	1.0000000000e+05	1.0939414341e+05
5.937685278      	1.0000000000e+05	1.0939413940e+05
5.938685278      	1.0000000000e+05	1.0939413543e+05
